,Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas
2653,CÓRDOBA,23,MI CASA YA,Apto con subsidio vencido,2022,8,170000000.0,598247,524510
2654,CÓRDOBA,23,MI CASA YA,Asignados,2022,667,16820586680.0,598247,524510
2655,CÓRDOBA,23,MI CASA YA,Renuncias al subsidio,2022,2,38170520.0,598247,524510
2656,CÓRDOBA,23,Programa Vivienda Gratuita Fase II,Asignados,2022,106,6819040737.4,598247,524510
2657,CÓRDOBA,23,Semillero de Propietarios Arriendo,Asignados,2022,25,332846316.0,598247,524510
2658,CÓRDOBA,23,MI CASA YA,Apto con subsidio vencido,2023,13,382800000.0,612852,536925
2659,CÓRDOBA,23,MI CASA YA,Asignados,2023,787,24800800000.0,612852,536925
2660,CÓRDOBA,23,MI CASA YA,Renuncias al subsidio,2023,11,371200000.0,612852,536925
2661,CÓRDOBA,23,Programa Vivienda Gratuita Fase I,Asignados,2023,1,43815800.0,612852,536925
2662,CÓRDOBA,23,MI CASA YA,Asignados,2024,474,16328000000.0,626922,548950
2663,CUNDINAMARCA,25,Bolsa Atentados terroristas,Asignados,2003,8,52658506.0,501782,448973
2664,CUNDINAMARCA,25,Bolsa Desplazados,Apto con subsidio vencido,2003,3,22908000.0,501782,448973
2665,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2003,1,7636000.0,501782,448973
2666,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2003,5,36146000.0,501782,448973
2667,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2003,333,2366724000.0,501782,448973
2668,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia a la postulación,2003,2,14214000.0,501782,448973
2669,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2003,70,497490000.0,501782,448973
2670,CUNDINAMARCA,25,Bolsa Ordinaria,Apto con subsidio vencido,2003,4,28220000.0,501782,448973
2671,CUNDINAMARCA,25,Bolsa Ordinaria,Asignados,2003,39,269342000.0,501782,448973
2672,CUNDINAMARCA,25,Bolsa Ordinaria,Renuncias al subsidio,2003,11,61447000.0,501782,448973
2673,CUNDINAMARCA,25,Sin clasificación,Apto con subsidio vencido,2003,3,22908000.0,501782,448973
2674,CUNDINAMARCA,25,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,3,22534000.0,512052,458910
2675,CUNDINAMARCA,25,Bolsa Atentados terroristas,Asignados,2004,9,45020476.0,512052,458910
2676,CUNDINAMARCA,25,Bolsa Atentados terroristas,Renuncias al subsidio,2004,1,7518000.0,512052,458910
2677,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2004,6,77528000.0,512052,458910
2678,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2004,195,1249920000.0,512052,458910
2679,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2004,8,61139000.0,512052,458910
2680,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2004,1,14907000.0,512052,458910
2681,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2004,451,3390618000.0,512052,458910
2682,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2004,1,7518000.0,512052,458910
2683,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV Cobro Directo Fiduciaria,2004,1,7518000.0,512052,458910
2684,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2004,7,52626000.0,512052,458910
2685,CUNDINAMARCA,25,Bolsa Ordinaria,Apto con subsidio vencido,2004,9,67662000.0,512052,458910
2686,CUNDINAMARCA,25,Bolsa Ordinaria,Asignados,2004,240,1749611031.0,512052,458910
2687,CUNDINAMARCA,25,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2004,1,7518000.0,512052,458910
2688,CUNDINAMARCA,25,Bolsa Ordinaria,Renuncias al subsidio,2004,17,127806000.0,512052,458910
2689,CUNDINAMARCA,25,Bolsa Ordinaria,Restitución SFV por Indemnización,2004,8,60144000.0,512052,458910
2690,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2005,3,38764000.0,523436,470134
2691,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2005,61,587591000.0,523436,470134
2692,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,3,44721000.0,523436,470134
2693,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2005,1,14907000.0,523436,470134
2694,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,31,233058000.0,523436,470134
2695,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2005,151,1101356526.0,523436,470134
2696,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2005,6,27518000.0,523436,470134
2697,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2005,8,63996190.48,523436,470134
2698,CUNDINAMARCA,25,Bolsa Ordinaria,Restitución SFV por Indemnización,2005,189,1514173500.0,523436,470134
2699,CUNDINAMARCA,25,Bolsa Desastres Naturales,Apto con subsidio vencido,2006,8,68544000.0,537514,484036
2700,CUNDINAMARCA,25,Bolsa Desastres Naturales,Asignados,2006,56,451248000.0,537514,484036
2701,CUNDINAMARCA,25,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2006,2,17136000.0,537514,484036
2702,CUNDINAMARCA,25,Bolsa Desastres Naturales,Renuncias al subsidio,2006,1,8568000.0,537514,484036
2703,CUNDINAMARCA,25,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2006,40,338844000.0,537514,484036
2704,CUNDINAMARCA,25,Bolsa Desplazados,Apto con subsidio vencido,2006,1,10200000.0,537514,484036
2705,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2006,10,139656000.0,537514,484036
2706,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2006,99,1125389000.0,537514,484036
2707,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2006,4,42760500.0,537514,484036
2708,CUNDINAMARCA,25,Bolsa Desplazados,Renuncias al subsidio,2006,1,10200000.0,537514,484036
2709,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2006,1,14907000.0,537514,484036
2710,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2006,2,15143534.0,537514,484036
2711,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2006,170,1360342000.0,537514,484036
2712,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Perdida de ejecutoriedad de asignación de SFV,2006,1,8006000.0,537514,484036
2713,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2006,4,30072000.0,537514,484036
2714,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2006,9,72000000.0,537514,484036
2715,CUNDINAMARCA,25,Bolsa Ordinaria,Apto con subsidio vencido,2006,2,16023000.0,537514,484036
2716,CUNDINAMARCA,25,Bolsa Ordinaria,Asignados,2006,8,64092000.0,537514,484036
2717,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2006,1,14907000.0,537514,484036
2718,CUNDINAMARCA,25,Bolsa Atentados terroristas,Asignados,2007,1,9107700.0,554289,500736
2719,CUNDINAMARCA,25,Bolsa Desastres Naturales,Apto con subsidio vencido,2007,11,94248000.0,554289,500736
2720,CUNDINAMARCA,25,Bolsa Desastres Naturales,Asignados,2007,2,11424000.0,554289,500736
2721,CUNDINAMARCA,25,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2007,6,51408000.0,554289,500736
2722,CUNDINAMARCA,25,Bolsa Desplazados,Apto con subsidio vencido,2007,1,10842500.0,554289,500736
2723,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,37,543430000.0,554289,500736
2724,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2007,222,2587733250.0,554289,500736
2725,CUNDINAMARCA,25,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2007,4,51499000.0,554289,500736
2726,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,8,89447750.0,554289,500736
2727,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2007,2,25749500.0,554289,500736
2728,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2007,215,1801388600.0,554289,500736
2729,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2007,15,135667800.0,554289,500736
2730,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2007,2,17113700.0,554289,500736
2731,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2007,3,25125200.0,554289,500736
2732,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV Cobro Directo Fiduciaria,2007,1,8006000.0,554289,500736
2733,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2007,3,26375400.0,554289,500736
2734,CUNDINAMARCA,25,Bolsa Concejales,Asignados,2008,2,20306000.0,574017,520529
2735,CUNDINAMARCA,25,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2008,1,9922250.0,574017,520529
2736,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,50,669693099.0,574017,520529
2737,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2008,221,2824560000.0,574017,520529
2738,CUNDINAMARCA,25,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2008,2,23075000.0,574017,520529
2739,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2008,1,14907000.0,574017,520529
2740,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,7,100979500.0,574017,520529
2741,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2008,3,44721000.0,574017,520529
2742,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2008,1,8568000.0,574017,520529
2743,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2008,72,673598000.0,574017,520529
2744,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia al Subsidio - Pendiente de Restitución,2008,1,1846000.0,574017,520529
2745,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2008,12,58610500.0,574017,520529
2746,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2008,1,9922250.0,574017,520529
2747,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2008,5,50765000.0,574017,520529
2748,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2008,2,15107200.0,574017,520529
2749,CUNDINAMARCA,25,Bolsa Ordinaria,Asignados,2008,41,366247700.0,574017,520529
2750,CUNDINAMARCA,25,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2008,18,151795000.0,574017,520529
2751,CUNDINAMARCA,25,Bolsa Ordinaria,Renuncias al subsidio,2008,5,45538500.0,574017,520529
2752,CUNDINAMARCA,25,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,21,179118100.0,574017,520529
2753,CUNDINAMARCA,25,Bolsa Saludable,Apto con subsidio vencido,2008,10,36631689.0,574017,520529
2754,CUNDINAMARCA,25,Bolsa Saludable,Asignados,2008,457,1607486545.35,574017,520529
2755,CUNDINAMARCA,25,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,9,33126463.0,574017,520529
2756,CUNDINAMARCA,25,Bolsa Saludable,Restitucion de subsidios no aplicados,2008,3,7167227.0,574017,520529
2757,CUNDINAMARCA,25,Ahorro Programado Contractual,Apto con subsidio vencido,2009,58,392387400.0,596925,543673
2758,CUNDINAMARCA,25,Ahorro Programado Contractual,Asignados,2009,11,75422630.0,596925,543673
2759,CUNDINAMARCA,25,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2009,6,40000450.0,596925,543673
2760,CUNDINAMARCA,25,Bolsa Concejales,Asignados,2009,6,61118700.0,596925,543673
2761,CUNDINAMARCA,25,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,3,31304700.0,596925,543673
2762,CUNDINAMARCA,25,Bolsa Desplazados,Apto con subsidio vencido,2009,1,14907000.0,596925,543673
2763,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,27,396277750.0,596925,543673
2764,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2009,89,1303120250.0,596925,543673
2765,CUNDINAMARCA,25,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2009,1,14907000.0,596925,543673
2766,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,2,23602750.0,596925,543673
2767,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2009,1,14907000.0,596925,543673
2768,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2009,1,5999500.0,596925,543673
2769,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2009,146,1373233350.0,596925,543673
2770,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2009,10,44993650.0,596925,543673
2771,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2009,1,9691500.0,596925,543673
2772,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2009,1,9922250.0,596925,543673
2773,CUNDINAMARCA,25,Bolsa Ordinaria,Apto con subsidio vencido,2009,1,9000000.0,596925,543673
2774,CUNDINAMARCA,25,Bolsa Ordinaria,Asignados,2009,1,9107700.0,596925,543673
2775,CUNDINAMARCA,25,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2009,1,9107700.0,596925,543673
2776,CUNDINAMARCA,25,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2009,3,27215400.0,596925,543673
2777,CUNDINAMARCA,25,Bolsa Recicladores,Restitución SFV por Vencimiento Vigencia,2009,1,5714350.0,596925,543673
2778,CUNDINAMARCA,25,Bolsa Saludable,Apto con subsidio vencido,2009,22,76352863.0,596925,543673
2779,CUNDINAMARCA,25,Bolsa Saludable,Asignados,2009,235,796770206.0,596925,543673
2780,CUNDINAMARCA,25,Bolsa Saludable,Perdida de ejecutoriedad de asignación de SFV,2009,1,3692000.0,596925,543673
2781,CUNDINAMARCA,25,Bolsa Saludable,Renuncia con restitucion de subsidio,2009,3,10793777.0,596925,543673
2782,CUNDINAMARCA,25,Bolsa Saludable,Restitucion de subsidios no aplicados,2009,5,16632347.0,596925,543673
2783,CUNDINAMARCA,25,Ahorro Programado Contractual,Apto con subsidio vencido,2010,55,564267573.0,623169,570351
2784,CUNDINAMARCA,25,Ahorro Programado Contractual,Asignados,2010,32,333914432.0,623169,570351
2785,CUNDINAMARCA,25,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,11,107731039.0,623169,570351
2786,CUNDINAMARCA,25,Ahorro Programado Contractual,Renuncias al subsidio,2010,1,11330000.0,623169,570351
2787,CUNDINAMARCA,25,Bolsa Concejales,Apto con subsidio vencido,2010,4,45062500.0,623169,570351
2788,CUNDINAMARCA,25,Bolsa Desplazados,Apto con subsidio vencido,2010,4,61800000.0,623169,570351
2789,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,30,444187500.0,623169,570351
2790,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2010,115,1743275000.0,623169,570351
2791,CUNDINAMARCA,25,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2010,1,15450000.0,623169,570351
2792,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,4,55362500.0,623169,570351
2793,CUNDINAMARCA,25,Bolsa Desplazados,Subsidio Revocado,2010,4,61800000.0,623169,570351
2794,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,12,132612500.0,623169,570351
2795,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2010,128,1407384400.0,623169,570351
2796,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2010,14,111053250.0,623169,570351
2797,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2010,7,76384000.0,623169,570351
2798,CUNDINAMARCA,25,Bolsa Saludable,Apto con subsidio vencido,2010,17,67231345.0,623169,570351
2799,CUNDINAMARCA,25,Bolsa Saludable,Asignados,2010,903,3567385367.0,623169,570351
2800,CUNDINAMARCA,25,Bolsa Saludable,Renuncia con restitucion de subsidio,2010,4,15900800.0,623169,570351
2801,CUNDINAMARCA,25,Bolsa Saludable,Restitucion de subsidios no aplicados,2010,15,58188845.0,623169,570351
2802,CUNDINAMARCA,25,Ahorro Programado Contractual,Apto con subsidio vencido,2011,171,1733475249.0,652701,600534
2803,CUNDINAMARCA,25,Ahorro Programado Contractual,Asignados,2011,121,1192239989.0,652701,600534
2804,CUNDINAMARCA,25,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,41,402873102.0,652701,600534
2805,CUNDINAMARCA,25,Bolsa Concejales,Apto con subsidio vencido,2011,5,55702400.0,652701,600534
2806,CUNDINAMARCA,25,Bolsa Concejales,Asignados,2011,3,33475000.0,652701,600534
2807,CUNDINAMARCA,25,Bolsa Desastres Naturales,Asignados,2011,106,519612000.0,652701,600534
2808,CUNDINAMARCA,25,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2011,1,4902000.0,652701,600534
2809,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,10,160680000.0,652701,600534
2810,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2011,27,438328780.0,652701,600534
2811,CUNDINAMARCA,25,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,4,64272000.0,652701,600534
2812,CUNDINAMARCA,25,Bolsa Desplazados,Renuncias al subsidio,2011,1,16068000.0,652701,600534
2813,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,83,915165300.0,652701,600534
2814,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2011,49,557652300.0,652701,600534
2815,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,5,47853800.0,652701,600534
2816,CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2011,8,82585400.0,652701,600534
2817,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2011,1,9373000.0,652701,600534
2818,CUNDINAMARCA,25,Ahorro Programado Contractual,Apto con subsidio vencido,2012,84,912579073.0,685443,634131
2819,CUNDINAMARCA,25,Ahorro Programado Contractual,Asignados,2012,73,775990534.0,685443,634131
2820,CUNDINAMARCA,25,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,21,213416269.0,685443,634131
2821,CUNDINAMARCA,25,Ahorro Programado Contractual,Renuncias al subsidio,2012,1,12184050.0,685443,634131
2822,CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2012,1,17001000.0,685443,634131
2823,CUNDINAMARCA,25,Fenómeno de la Niña,Apto con subsidio vencido,2012,10,174351876.0,685443,634131
2824,CUNDINAMARCA,25,Fenómeno de la Niña,Asignados,2012,8,170340000.0,685443,634131
2825,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2012,1,17435188.0,685443,634131
2826,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2012,786,13808850023.0,685443,634131
2827,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2013,1,17685000.0,721693,671369
2828,CUNDINAMARCA,25,Fenómeno de la Niña,Apto con subsidio vencido,2013,10,160680000.0,721693,671369
2829,CUNDINAMARCA,25,Fenómeno de la Niña,Asignados,2013,243,5868139475.0,721693,671369
2830,CUNDINAMARCA,25,Fenómeno de la Niña,Perdida de ejecutoriedad de asignación de SFV,2013,3,48204000.0,721693,671369
2831,CUNDINAMARCA,25,Fenómeno de la Niña,Renuncias al subsidio,2013,1,16068000.0,721693,671369
2832,CUNDINAMARCA,25,Fenómeno de la Niña,Subsidio Revocado,2013,11,267424818.0,721693,671369
2833,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,2,82530000.0,721693,671369
2834,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2013,2433,81223017947.0,721693,671369
2835,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2013,1,38907000.0,721693,671369
2836,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2013,16,574611000.0,721693,671369
2837,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2013,2,75456000.0,721693,671369
2838,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2013,4,152091000.0,721693,671369
2839,CUNDINAMARCA,25,Fenómeno de la Niña,Apto con subsidio vencido,2014,2,32136000.0,761781,712486
2840,CUNDINAMARCA,25,Fenómeno de la Niña,Asignados,2014,62,1614534955.0,761781,712486
2841,CUNDINAMARCA,25,Fenómeno de la Niña,Renuncias al subsidio,2014,3,84221561.0,761781,712486
2842,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2014,1467,58809997288.0,761781,712486
2843,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,3,118251940.0,761781,712486
2844,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2014,3,114453000.0,761781,712486
2845,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,1,41099940.0,761781,712486
2846,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2015,1,19330500.0,806295,757952
2847,CUNDINAMARCA,25,Fenómeno de la Niña,Asignados,2015,92,1122381946.0,806295,757952
2848,CUNDINAMARCA,25,MI CASA YA,Asignados,2015,5,48970600.0,806295,757952
2849,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2015,481,18925445672.0,806295,757952
2850,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,11,433019400.0,806295,757952
2851,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2015,6,258720000.0,806295,757952
2852,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,1,43120000.0,806295,757952
2853,CUNDINAMARCA,25,VIPA,Apto con subsidio vencido,2015,1,20683650.0,806295,757952
2854,CUNDINAMARCA,25,VIPA,Asignados,2015,399,7476393500.0,806295,757952
2855,CUNDINAMARCA,25,VIPA,Perdida de ejecutoriedad de asignación de SFV,2015,2,37920025.0,806295,757952
2856,CUNDINAMARCA,25,VIPA,Renuncias al subsidio,2015,27,503720625.0,806295,757952
2857,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2016,1,20683650.0,856362,808761
2858,CUNDINAMARCA,25,Fenómeno de la Niña,Asignados,2016,22,224794069.0,856362,808761
2859,CUNDINAMARCA,25,MI CASA YA,Apto con subsidio vencido,2016,15,184773940.0,856362,808761
2860,CUNDINAMARCA,25,MI CASA YA,Asignados,2016,172,2035271160.0,856362,808761
2861,CUNDINAMARCA,25,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,2,22062560.0,856362,808761
2862,CUNDINAMARCA,25,MI CASA YA,Renuncias al subsidio,2016,3,41367300.0,856362,808761
2863,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2016,61,2459519490.0,856362,808761
2864,CUNDINAMARCA,25,VIPA,Apto con subsidio vencido,2016,1,17236375.0,856362,808761
2865,CUNDINAMARCA,25,VIPA,Asignados,2016,825,16791064350.0,856362,808761
2866,CUNDINAMARCA,25,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,6,117207350.0,856362,808761
2867,CUNDINAMARCA,25,VIPA,Renuncias al subsidio,2016,46,916975150.0,856362,808761
2868,CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2017,2,42815160.0,912813,865647
2869,CUNDINAMARCA,25,Fenómeno de la Niña,Asignados,2017,3,87655164.0,912813,865647
2870,CUNDINAMARCA,25,MI CASA YA,Apto con subsidio vencido,2017,26,444105634.0,912813,865647
2871,CUNDINAMARCA,25,MI CASA YA,Asignados,2017,1013,16057148222.0,912813,865647
2872,CUNDINAMARCA,25,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,4,53115624.0,912813,865647
2873,CUNDINAMARCA,25,MI CASA YA,Renuncias al subsidio,2017,18,318693744.0,912813,865647
2874,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2017,7,347569140.0,912813,865647
2875,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase II,Asignados,2017,227,11720331294.0,912813,865647
2876,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2017,3,154920570.0,912813,865647
2877,CUNDINAMARCA,25,VIPA,Asignados,2017,42,848029650.0,912813,865647
2878,CUNDINAMARCA,25,VIPA,Renuncias al subsidio,2017,2,41367300.0,912813,865647
2879,CUNDINAMARCA,25,MI CASA YA,Apto con subsidio vencido,2018,53,999989760.0,977601,930435
2880,CUNDINAMARCA,25,MI CASA YA,Asignados,2018,2154,41077704360.0,977601,930435
2881,CUNDINAMARCA,25,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,5,78124200.0,977601,930435
2882,CUNDINAMARCA,25,MI CASA YA,Renuncia con restitucion de subsidio,2018,2,39062100.0,977601,930435
2883,CUNDINAMARCA,25,MI CASA YA,Renuncias al subsidio,2018,64,1226549940.0,977601,930435
2884,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase I,Asignados,2018,3,148797880.0,977601,930435
2885,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase II,Asignados,2018,142,7332906980.0,977601,930435
2886,CUNDINAMARCA,25,MI CASA YA,Apto con subsidio vencido,2019,60,1242174000.0,1044682,997211
2887,CUNDINAMARCA,25,MI CASA YA,Asignados,2019,2025,41906263360.0,1044682,997211
2888,CUNDINAMARCA,25,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2019,3,57968120.0,1044682,997211
2889,CUNDINAMARCA,25,MI CASA YA,Renuncia con restitucion de subsidio,2019,7,132498560.0,1044682,997211
2890,CUNDINAMARCA,25,MI CASA YA,Renuncias al subsidio,2019,59,1233892840.0,1044682,997211
2891,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase II,Asignados,2019,96,5288473620.0,1044682,997211
2892,CUNDINAMARCA,25,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2019,2,110967544.0,1044682,997211
